link,title,price,category,transaction_type,surface_area,num_bathrooms,num_bedrooms,gouvernement
https://www.tayara.tn/item/6721fb8efadab5dc3de1f2c1/Appartements/Nabeul/Mrezga/Location_Annuelle_Un_S1_de_Luxe_Mrezga_Nabeul_/,Location Annuelle : Un S+1 de Luxe à Mrezga Nabeul,900,Appartements,À Louer,70,1,1,Nabeul
https://www.tayara.tn/item/673b68453c20a99fb55339d1/Terrains%20et%20Fermes/Nabeul/Klibia/Terrain_agricole_19801_m_Route_Harrouri_Kelibia_/,Terrain agricole 19801 m² Route Harrouri Kelibia,240000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c0f06f39faeaa98b7f7a5/Appartements/Nabeul/Hammamet/Appartement_Hkimi/,Appartement Hkimi,400000,Appartements,À Vendre,114,1,2,Nabeul
https://www.tayara.tn/item/6651c1f8e8ab3507546013b1/Terrains%20et%20Fermes/Nabeul/Hammamet/un_terrain_vendre_elbasbassia_Hammamet_sud_/,un terrain à vendre à elbasbassia Hammamet sud,90000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/66d42136e2f0c13af8350ebb/Terrains%20et%20Fermes/Nabeul/Hammamet/A_Vendre_un_terrain_sur_3_faades_hammamet_sud_exactement_besbasia_/,A Vendre un terrain sur 3 façades à hammamet sud exactement besbasia,55000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/66ffbc858f15d23e24c68792/Terrains%20et%20Fermes/Nabeul/Hammamet/_330_deux_faades_/,قطعة أرض330 م ² تحل على واجهتين (deux façades ),N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/67519951041535433b442ca6/Terrains%20et%20Fermes/Nabeul/Hammamet/175_/,175 متر📍في الحمامات الجنوبية🌊,42000,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c0819f39faeaa98b7eb15/Maisons%20et%20Villas/Nabeul/Hammamet_Centre/maison_500m2_yasmine_hammamet_180000_MD_/,maison 500m2 yasmine hammamet 180.000 MD,180000,Maisons et Villas,À Vendre,500,2,3,Nabeul
https://www.tayara.tn/item/673318d20d8480a1e00c3893/Appartements/Nabeul/Mrezga/Un_appartement_spacieux_en_S2_vue_mer_dans_une_rsidence_trs_bien_plac_AFH2_Mrezga_Nabeul/,Un appartement spacieux en S+2 vue mer dans une résidence très bien placé à AFH2 Mrezga Nabeul.,400000,Appartements,À Vendre,,2,2,Nabeul
https://www.tayara.tn/item/674aea163c20a99fb55c2a07/Terrains%20et%20Fermes/Nabeul/Grombalia/A_vendre_des_terrains_cit_ezzayatine_grombalia/,A vendre des terrains à cité ezzayatine grombalia,N/A,Terrains et Fermes,N/A,N/A,N/A,N/A,Nabeul
https://www.tayara.tn/item/675c04c2f39faeaa98b7e490/Appartements/Nabeul/Hammamet/Appartement_Galaxy/,Appartement Galaxy,470000,Appartements,À Vendre,130,2,2,Nabeul
https://www.tayara.tn/item/674eee023c20a99fb55dc4dd/Maisons%20et%20Villas/Nabeul/Hammamet/Villa_Mahdi_B/,Villa Mahdi B,1900,Maisons et Villas,À Louer,350,4,5,Nabeul
https://www.tayara.tn/item/66d05e42e2f0c13af82ff8d5/Maisons%20et%20Villas/Nabeul/Hammamet/A_vendre_duplex_S3_jardin_Hammamet_Sud_/,A vendre duplex S3 jardin à Hammamet Sud,370000,Maisons et Villas,À Vendre,105,2,3,Nabeul
